id	status	source	declaration	scope
IC442-completed-semantic-pair-map	checked	incidence-theory/IncidenceTheory/DependentSemanticPairingRealization.lean	theorem IncDepCompletedSemanticSubstitution.pairSemanticInto_map	The semantic assignment map of the realized raw pairing is exactly the set-valued comprehension pairing.
IC443-completed-semantic-pair-finite-exact	checked	incidence-theory/IncidenceTheory/DependentSemanticPairingRealization.lean	theorem IncDepCompletedSemanticSubstitution.pairSemanticInto_finite_exact	The finite-support morphism induced by the semantic pairing realization equals the syntactic CwF comprehension pairing.
IC444-completed-semantic-pair-capstone	checked	incidence-theory/IncidenceTheory/DependentSemanticPairingRealization.lean	theorem incDepSemanticPairingRealizationTheorem	One certificate packages semantic existence and exact finite-CwF agreement for completed-term comprehension pairings.
IC445-general-semantic-pairing-head	checked	incidence-theory/IncidenceTheory/DependentGeneralSemanticPairing.lean	structure IncDepGeneralSemanticPairingHead	The exact local data for an arbitrary source-side pairing head bundles coherent target formation, source typing, formation transport, and a source semantic term.
IC446-general-semantic-pairing-extension	checked	incidence-theory/IncidenceTheory/DependentGeneralSemanticPairing.lean	def IncDepGeneralSemanticPairingHead.extendedWellFormed	A coherent target telescope and coherent display formation canonically form the extended coherent target context.
IC447-general-semantic-pairing-target-semantics	checked	incidence-theory/IncidenceTheory/DependentGeneralSemanticPairing.lean	def IncDepGeneralSemanticPairingHead.extendedTargetResult	The semantic target context extends by the target-side family supplied by the certified formation transport.
IC448-general-raw-pairing	checked	incidence-theory/IncidenceTheory/DependentGeneralSemanticPairing.lean	noncomputable def IncDepGeneralSemanticPairingHead.rawPair	An arbitrary well-typed source head and realized base substitution form a proof-relevant raw substitution into the context extension.
IC449-general-raw-pairing-head	checked	incidence-theory/IncidenceTheory/DependentGeneralSemanticPairing.lean	theorem IncDepGeneralSemanticPairingHead.rawPair_zero	The newest component of the general raw pairing is exactly the arbitrary source head term.
IC450-general-raw-pairing-tail	checked	incidence-theory/IncidenceTheory/DependentGeneralSemanticPairing.lean	theorem IncDepGeneralSemanticPairingHead.rawPair_succ	Every older component of the general raw pairing is inherited exactly from the base substitution.
IC451-general-semantic-pairing-realization	checked	incidence-theory/IncidenceTheory/DependentGeneralSemanticPairing.lean	noncomputable def IncDepGeneralSemanticPairingHead.realization	The arbitrary raw pairing has a target-independent semantic realization obtained by transporting the source head across the formation equivalence.
IC452-general-semantic-pairing-projection	checked	incidence-theory/IncidenceTheory/DependentGeneralSemanticPairing.lean	theorem IncDepGeneralSemanticPairingHead.realization_projection	The semantic pairing followed by the set-valued display projection is exactly the base semantic substitution.
IC453-general-semantic-pairing-variable	checked	incidence-theory/IncidenceTheory/DependentGeneralSemanticPairing.lean	theorem IncDepGeneralSemanticPairingHead.realization_variable	The semantic generic variable along the pairing is exactly the formation-transported arbitrary source head term.
IC454-general-semantic-pairing-finite-type	checked	incidence-theory/IncidenceTheory/DependentGeneralSemanticPairing.lean	noncomputable def IncDepGeneralSemanticPairingHead.targetFiniteType	The coherent target formation determines the corresponding finite syntactic display type.
IC455-general-semantic-pairing-finite-exact	checked	incidence-theory/IncidenceTheory/DependentGeneralSemanticPairing.lean	theorem IncDepGeneralSemanticPairingHead.realization_finite_exact	The finite morphism induced by the general semantic realization is exactly the quotient-CwF pairing with the arbitrary source head.
IC456-general-semantic-pairing-capstone	checked	incidence-theory/IncidenceTheory/DependentGeneralSemanticPairing.lean	theorem incDepGeneralSemanticPairingTheorem	One certificate packages semantic realization existence and finite-CwF exactness for arbitrary source-side pairing heads whenever their explicit formation and typing semantics are supplied.
IC457-raw-substitution-tail	checked	incidence-theory/IncidenceTheory/DependentRawSubstitutionDecomposition.lean	noncomputable def IncDepRawSubstitution.tail	Every substitution into an extended target canonically restricts to the older target context.
IC458-raw-substitution-tail-components	checked	incidence-theory/IncidenceTheory/DependentRawSubstitutionDecomposition.lean	theorem IncDepRawSubstitution.tail_term	Each tail component is exactly the successor-indexed component of the original substitution.
IC459-raw-substitution-head-typing	checked	incidence-theory/IncidenceTheory/DependentRawSubstitutionDecomposition.lean	noncomputable def IncDepRawSubstitution.headTyping	The newest component of every substitution is well typed in the display type reindexed along its tail.
IC460-proof-relevant-raw-pair	checked	incidence-theory/IncidenceTheory/DependentRawSubstitutionDecomposition.lean	noncomputable def IncDepRawSubstitution.extendPair	A raw tail substitution and arbitrary well-typed head form a proof-relevant raw substitution into the context extension.
IC461-proof-relevant-raw-pair-head	checked	incidence-theory/IncidenceTheory/DependentRawSubstitutionDecomposition.lean	theorem IncDepRawSubstitution.extendPair_zero	The newest component of the proof-relevant raw pairing is exactly its supplied head.
IC462-proof-relevant-raw-pair-tail	checked	incidence-theory/IncidenceTheory/DependentRawSubstitutionDecomposition.lean	theorem IncDepRawSubstitution.extendPair_succ	Every older component of the proof-relevant raw pairing is exactly inherited from its tail substitution.
IC463-raw-substitution-component-decomposition	checked	incidence-theory/IncidenceTheory/DependentRawSubstitutionDecomposition.lean	theorem IncDepRawSubstitution.tail_extendPair_head_term	Every raw substitution has exactly the same term function as the pairing of its canonical tail and head.
IC464-raw-substitution-proof-erased-decomposition	checked	incidence-theory/IncidenceTheory/DependentRawSubstitutionDecomposition.lean	theorem IncDepRawSubstitution.tail_extendPair_head_extensional	After erasing proof-relevant typing derivations, every raw substitution equals the pairing of its canonical tail and head.
IC465-raw-substitution-tail-finite	checked	incidence-theory/IncidenceTheory/DependentRawSubstitutionDecomposition.lean	noncomputable def IncDepRawSubstitution.tailFinite	The canonical tail determines its finite-support quotient morphism.
IC466-raw-substitution-target-finite-type	checked	incidence-theory/IncidenceTheory/DependentRawSubstitutionDecomposition.lean	noncomputable def IncDepRawSubstitution.targetFiniteType	The target display formation determines the finite CwF type used in decomposition.
IC467-raw-substitution-finite-pair-decomposition	checked	incidence-theory/IncidenceTheory/DependentRawSubstitutionDecomposition.lean	theorem IncDepRawSubstitution.finite_eq_pair_tail_head	Every raw substitution class is exactly the finite quotient-CwF pairing of its tail class and newest component.
IC468-raw-substitution-decomposition-capstone	checked	incidence-theory/IncidenceTheory/DependentRawSubstitutionDecomposition.lean	theorem incDepRawSubstitutionDecompositionTheorem	One certificate packages componentwise, proof-erased, and finite-CwF pairing decomposition of every substitution into an extended target.
IC469-semantic-realization-term-invariance	checked	incidence-theory/IncidenceTheory/DependentSemanticSubstitutionInduction.lean	noncomputable def IncDepSemanticSubstitutionInto.ofTermEq	A semantic realization transports across a change of proof-relevant substitution witnesses whenever the underlying term functions agree.
IC470-semantic-realization-term-invariance-map	checked	incidence-theory/IncidenceTheory/DependentSemanticSubstitutionInduction.lean	theorem IncDepSemanticSubstitutionInto.ofTermEq_map	Transport across proof-witness change preserves the semantic assignment map exactly.
IC471-empty-target-semantic-realization	checked	incidence-theory/IncidenceTheory/DependentSemanticSubstitutionInduction.lean	noncomputable def IncDepRawSubstitution.emptySemanticInto	Every raw substitution into the empty context has a canonical semantic realization because there are no target lookup replacements.
IC472-empty-target-semantic-map	checked	incidence-theory/IncidenceTheory/DependentSemanticSubstitutionInduction.lean	theorem IncDepRawSubstitution.emptySemanticInto_map	The canonical empty-target semantic map is the unique function into the lifted unit assignment.
IC473-semantic-substitution-induction-step	checked	incidence-theory/IncidenceTheory/DependentSemanticSubstitutionInduction.lean	noncomputable def IncDepRawSubstitution.semanticIntoOfTailAndHead	A realization of the canonical tail plus general semantic data for the actual head realizes the original proof-relevant substitution.
IC474-semantic-substitution-induction-step-map	checked	incidence-theory/IncidenceTheory/DependentSemanticSubstitutionInduction.lean	theorem IncDepRawSubstitution.semanticIntoOfTailAndHead_map	The induction-step realization preserves exactly the semantic pairing assignment map.
IC475-semantic-substitution-induction-capstone	checked	incidence-theory/IncidenceTheory/DependentSemanticSubstitutionInduction.lean	theorem incDepSemanticSubstitutionInductionTheorem	One certificate packages proof-witness invariance, automatic empty-target realization, and the exact head-tail extension step for recursive substitution coverage.
